"listing_id","source_payload_sha256","action","expected_status","new_status","target_price_evidence_status","null_price","canary_category","canary_priority"
"admission_649ae9b9bdad1b9da063f9deb1902b3b87754bb8a34c6ca5e355e09f0284ddb9","0b5b239a9221a3fad57e137a101bff34c3b45e6f8de7de670fa9af53848a4c1b","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6633c2430700bf2d9e1cc05a84f14816293061c8878ca2e92e760d9e4618aa5a","58b90e3807d7078ddf187bf83b593e42d75a30df6518105c08621e3710e000a3","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_67931e0bb1267ff9d273b277aec526644e1958176228212d6650f1e21ff1b06a","eedcdb340456348d5ec5326b9d79c87793ab7415562176c46c865e3ead8a4805","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_689a8a56915132e0c79b1d67792f6c505e19c7b16b7c09e692676e1749248c9a","f1a90baf2723139dbd5beaad8641bffd1eb9b6f00c4ba4a3810f7478692932c7","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_68e729357f3ec37205362c1e0b7cc9cb80934a011d027bd53409ba29965b1f38","48c3c924d3df1da42a6bef773517ed6511e503d74920ec2b26e9815ede8729ec","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6ad3f0045beb0a867f2b91c0fc17429582d4737ab7604da76afec80f7005cf92","efb169954f80911799cd56ced5717c21ecd63c7ce849f40e882783903c483f41","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_6ad6dcb6da704fb356dd042a6a4ffbb78bd3698fd9ddc723fd54eca71a8a90c5","344103df93ba3233a0a463ecb873261b55b779f6829eacb0a82c7383f5b07221","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6b70066a486659b5c0677f205d7026f12cabf93faae5071f7c05e99dcadd72bc","61d69ef851929a477476887b6d8b253c4a5261aa12cfab63e0afd61c4d1fff72","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6bbc3eae3a9361c8cbb3d213fa08cf7bf32c83a7f02e5d162f3c4590c9af31b1","8f9aff50958cb5162295de97ec6b177c553def54c2eb7822c7d941502088bf00","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_6c28498a33ac9e420a35fde1e7e28308668a88428decaa971d01a4d1751084b6","67503ceb744c50f0d5f5f53d127d3e24d5b952cbdcf16fd2b9003fc4ebc60770","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6e4745c93a84e67c6d294923b6d28d3bee38fc1f0ec37315f79e1852183206b2","5b317ff3312ef8afc576cdcda16b2c46d5ea690aea2d52348d0e62f8b71abba2","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6e77d451789f167292fee2994aceaa52c0db6173a95b1ae89a6011bf14e1e0fc","8dfb10870f8b1a7bdf7d8bf4f91c496cc1c4a1afa444dbe5ff5ff860404d5f4d","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_6ebc046501f02551f49030f222c5346db8b6c17c0f5d63fb326d7127af7f0606","c7c621c0f7c72716ad8b8482e182e85f4b6ea748bcb41fee85f97b34ec00b815","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_6ec35c18909553f3788a8f072f141e7156949069046a6a5c01aee8f3e2f74ae3","787a350248d111fede221b0a53f47f5d18e1e876924bd9a762475a2d0922ad5d","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_6fb018cb98f2efe9e70546e8d9f51c1b1b2a2eb870ed810ee7c5f5148bef377f","6c576cbf5fba9168e334e500fbd430ac1ea89d31c8522928a214582f0da75ef7","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_712537cf5cd9863a75e80a5adbb92f23aaf386a3d758a4cea346bb600dce9280","520f0dd321b25616bc612d697fc667adb21dea44136bc950b8e21f8c65d3a886","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_71857a0988fcca91f880bed500d6600507a5fcf6e6d68b9fbf9714d3ce4e7e29","e68c652ccda147f7ab1625949761d56012952ac8ef6d743534044c80cb6922f1","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_71a0b4d23a1b61de4f6f23d4a5eab33208f555d0354fe9c907d305c54a9911c9","8ef7e667632578be90084e833a7342903f3fdfba3fd9939c868af94d070c5d1f","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_71baf3f7ad94f63a55eafa678d9cf936f6df70ae187db9578ad79c4c9abae0e6","b09f20ec3b92cd6d84118cf276e8f84ff4b242d19793fe6c418c8fcb8c45ddad","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_74547a5fc1598afdaaa501bc4ac471c2e6e8e21b3459e15b6514acb745efe75d","e1657b32ca31c64c4107603e90ba3b0ab8ba43abc0d95e37352d60ce94553609","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_755363621c0e37798feba579bfbb9f86b4195ee60a2c2da35773e236486448cd","d0d24da4a56148caeea8c31d9d1939e96710b3e6eacad8b60a8539f6767a364c","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_7659ced88c6da9510973a109da37abdcc8552a0bc8f9e63d2522f1e1549be66a","629889f26bbe4804cedb61c10336e8f8a534eda20fc60eb080756c2d21e5256a","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_7670acfce3c6dc52404cee39a0dd7edf4f4527fbc6a5ab06b2282d380a292123","e475e625ea65cd783863add36426334d9dda72b08a4bfa51bf877ad6c7e8ed98","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_76df12ca626ab420a5ed9253559abc6f9464b1d5b7b9621f8b38a14196c2fa7b","47d35b7d89f39d5f17136dc9ceb52de72bd147d13a862cbfaa15c6ceb8ae1fe6","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_7756869f4567dac93434823e75eb99ef77d8f681949b46a0a63e9a460c83c9fe","8b39d02a4ef883b81deb88c22486ce7395333a006a0dc94bde3fab2641affeca","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_789bcd581fefe5a5b537651c4ee9d0d654063d21f11c9c21a19366265dc49d36","0af6d3727018bd55204e53ae545b21b896db7dec56b0be96bb1ffa463b66ce74","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_79232ecda2622b86392914791c55bdd3ca4db925cfadf8af7c1c52b56cbb2839","7669cab79b816ac7e357a2bec2cd58e39e1e253a01cbad5f30eec8d7400859cc","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_7a44ec56534bfc100b99cfc23dfc064af5f498d6dc9b2964e5f38ea2552d2f58","2f71105414605143c3b99d157f63dbf43e91ab6fec33ad834f9e292ac01ea9b5","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_7aa93b1a407208386cbdd8c27bc4e5a120f6b1ef2b2470545d8aecca60e8e078","1c51b66320f6424e7120bbbc67c425c3a269c84eafb0d23da3ea967f321c58b6","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_7c6d9684bb867938973817ff907cbc83d8bac43c022ea06fbcfc9bf28126c992","de8dd2c9942a4e190585e609ef5009ae1ed6b84f303b59ca500c76cbb852e032","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_7d97f32d11851708b66a489a410d6656cc0818413e757518b9a35731c9802a2a","2219f71abc014468298c845c5ab0be47b89c7f4d75640c400ce1a446201b9988","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_7df4bf7964d9aac772bb14c076efb82290ea2f46cdf967ef60f52e9a198e01d0","0af668289121fcf8b2762fac04503d9b87d87d3564c855ccc24fb54009885446","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_81790c559fd17b68578925276f43bdb89421916540ae1ad20784001c53448898","89c9ba744c0a274f781a586e691ceb8bcd044bc4930e264cb847afca9b0fd1c5","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_825a4278f68478e403ac5a6be2b1f6dc3946f7d13d4be7a55915f17626bc5bbd","d289b899b7b8d312dbf6763bb0aeff70b000467100f8e8739123247cbfff5129","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8298e2156c48b78fe0e65150b839caccf2131fe591d7d88059626085aed5ba25","2780301f6aa180257e5f5815ce0a90391e41c6049891e16d15b7640f08e1bf43","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_82b9c75a5d59471ad27ecfec5b8ff9aec753604dbc6b33b1216bba87c0eb40c6","5c75a4b8f4b97697f0343d2cae4bc1ae875e0e46354435630b775d653c24718c","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_83b37938f4b1f31c5b88bc829f43d228c21b142370e73f462089ae1ab79dc9c9","8044ae3b166f3bbd1823cf66c04117dd7fb7f5400e934136642f5d3850e2ef24","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_85b60cc79469c3cb104615fac2c60a07e1aa2dfaeaf734be270911faeb59ae4f","3631459490405a10d3dc2c97a37db1eedb44cb34a0fbc831947e732d1c53cb66","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_8616ad884f9008970d3343deca13d6955f3486c344eb0f9863db1584ec181240","9b675a5aba6f49d76e1957383b171f2caea89d4edefb21c38ca701482bd67756","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_873c53c281ec3e853d9dacadfe3fa18d18be2f7d4c08fa17241837e05205819f","0ee9871836af9de1b44f5eda436887dc6cfbe717a7570efc49af2632c0808287","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_883c86e49dd7be99b0a5e8919efed4855a27de2e7d014884264a7f07126769b1","973a6c8bc9aeb77bd730f501b84817b2d8db4945748792b04d7ffe054912ac8e","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_8910672ca5e8a4a7c19ff7e277e0ea73e8e34790fa8c8dff699914c00d911cae","c1f476f78c536be8af14b8b0c73cd3953b64ca930fbec282e2b0aaae09475b9b","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8944d492b087dc8b4fb2e5dc801427d2dc4e05621a8704636911d91d358c7b31","c413600e792869475fba7f9d06b206d6edc48419703f3b1548b9478a4856176e","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8a048de3070d2ba62ce3aca92b76fed361e01bc17c319a66ed0f6b172566a82a","c3c3744d41cf3e3d820c0ae0f10ca86172682e8f3794e7a3ec90b83c9e97d22d","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8a2803515d6168d46f490b57aaa3ca728e59353562862a525c164a81b5dcd068","205d6355bd71def65cf2b029eb507e7f6f15e1cbfa12df436da0b6ccf96e2acb","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8adffc13cb6db80fb3560661956991e998eeeeb775a9904e7b2c4fd443fc2f12","1c11cf2671efab943e13b6476248ed405a0dd13a93c5e097772786ca6a9af672","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8d194cf6a558a878d48e5ff8a3d0b1215384976ec0469a3298cd8b5b01df9798","5459fdb7f49af7e19c1fdd6de9d62fdaf39bba9a06fef3268ea8781c12724e72","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8d4855bc11f5410b40e3defcd6e4fe9feeb1ab80d009df2e57aa93f2ffd28b7c","3c9ac7503e4aebef55cf2680a12a6bb7e8fb98393a540241b133f20742063bd2","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8d9a0c7f831aff744dec6f0059a5c5d1ec2e2fa5a9fb99bc1c8bbbbb285572c2","0451fb9237a57d6dc31e53cd859c08ee981f65f235ed3f24a9cff2ba31a32635","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8d9da128b8adc1c6c41287ee69b67b17539a95ad56df814e2eb941b811eb3ab4","45581ba0a54cb4571c55d100fd378fea23fc8762ea04a954c1541dea36bcab74","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8e1dc780cc02382fd2dd4137477057764cb088c5b27a544bd8df22cab62a3b7a","9558190b2a70d0935e4c7dc02dfbe739782148f1a840fcd0f7df76eaa834a00e","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_8fec45c6fe31236f455d4a1a6c49e8159c8c792a9e7ef43850995c0eb76c12bd","7abbb3cca323a8871715b8d5ad0a0675120121e06af33f770346e0e73f7b3035","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_905682a6c1733745fa5be07f70e6a1b228788e2f567f54d6e067a52f7b9a17f4","5f9442ee0db03163869867b9b899c7ed80f6d8bb8c199c3f4cc9c2251500bc81","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_90ee5361cc24aea5cb928159e56cb0b472bf42fb5e68083de71f5186818ca090","8e2a02a08f51d7803e1460b8d625cfdad597d0be06ab8e15ef24dcd8312610db","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_90f1e6e0db1771eb91ddde58984fc32e92811ca0672f367cf86206f5e1f818a9","5c6fb8f7dd59b8c0d818c4bf5452035a3f7f956830925412ac374b5ba1d57a23","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_915e6f27d33512f1cf7b515480f07ce5cbafc382859946a61b896bf579f4b32b","f2eec82499a2da28acf386bea9cf9875ec810fac4527efa0b44185814267213b","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_91d7e59f4067ebf3c59c6840e4d25e5ce288c94096def91e42d8081f5a70f1ec","2b2cd20a89abce0891fe3808495bf1bb8eb992a843dcdb0a58683e1944dffbc3","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_91e7d0b4e8e5f3738ff918a695b304c91a3e79687d2aaf12cabd2042e1383a87","71753c9bc0be28515bb78826d63c67f91d5e770fd4681b01e5fee6232ac004a5","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_92038f3a76972cad244cd9496939c8121f767636327c0def73364ddd6f309d62","d6081c0a172024c863052f0266bf5dc2a3b9610fd4192829dc4740f049113c25","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_92e30fcf71de1e897e21fb57875e28d26d08fa3e10a8ec9a8e2b45f37605fe55","fbeeb6eea463680409836507b93055a89cd350310742b26cb0e83dc1fb22f391","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_94faeb70dee5da54d44319c8ea3b45be83d3b28c42bf769593122552f4c54082","a20a997b49d1102ce305c8a58acfbeec8d4f127dfca41a904976ab6d262b6738","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_NOT_SUPPLIED","PRICE_NOT_SUPPLIED","true","LEGACY_PRICE_NULL","1"
"admission_964312b617712196fee0c92bc8c8c5b1eb9573846e1fd028fb2678ba68ae680d","109b40aad1ca27e374013924cb193730c7d0ddf15b507355cc094e5168a755ce","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
"admission_97331482f3e0188f35048ae6136499cfa13fa1c4ffa960e2187e5d4b83bd1e4f","0fb94a2b6b79baa6b28a4baf2b5b968e3aa823044c561c897cfba7cfbcd9495e","RECONCILE_LEGACY_LEDGER_PRICE_EVIDENCE","SOURCE_EXPLICIT_USD_MATCH","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","PRICE_RESEARCH_ADMISSION_NOT_ELIGIBLE","false","LEGACY_PRICE_RETAIN","2"
